C:\Users\jenny\Desktop\IMG\center_2019_04_25_09_32_57_482.jpg, C:\Users\jenny\Desktop\IMG\left_2019_04_25_09_32_57_482.jpg, C:\Users\jenny\Desktop\IMG\right_2019_04_25_09_32_57_482.jpg, 0, 0, 0, 7.939569E-05
C:\Users\jenny\Desktop\IMG\center_2019_04_25_09_32_57_583.jpg, C:\Users\jenny\Desktop\IMG\left_2019_04_25_09_32_57_583.jpg, C:\Users\jenny\Desktop\IMG\right_2019_04_25_09_32_57_583.jpg, 0, 0, 0, 7.795308E-05
C:\Users\jenny\Desktop\IMG\center_2019_04_25_09_32_57_688.jpg, C:\Users\jenny\Desktop\IMG\left_2019_04_25_09_32_57_688.jpg, C:\Users\jenny\Desktop\IMG\right_2019_04_25_09_32_57_688.jpg, 0, 0, 0, 7.775518E-05
C:\Users\jenny\Desktop\IMG\center_2019_04_25_09_32_57_792.jpg, C:\Users\jenny\Desktop\IMG\left_2019_04_25_09_32_57_792.jpg, C:\Users\jenny\Desktop\IMG\right_2019_04_25_09_32_57_792.jpg, 0, 0, 0, 7.797869E-05
C:\Users\jenny\Desktop\IMG\center_2019_04_25_09_32_57_894.jpg, C:\Users\jenny\Desktop\IMG\left_2019_04_25_09_32_57_894.jpg, C:\Users\jenny\Desktop\IMG\right_2019_04_25_09_32_57_894.jpg, 0, 0, 0, 7.889327E-05
C:\Users\jenny\Desktop\IMG\center_2019_04_25_09_32_57_995.jpg, C:\Users\jenny\Desktop\IMG\left_2019_04_25_09_32_57_995.jpg, C:\Users\jenny\Desktop\IMG\right_2019_04_25_09_32_57_995.jpg, 0, 0, 0, 8.027026E-05
C:\Users\jenny\Desktop\IMG\center_2019_04_25_09_32_58_099.jpg, C:\Users\jenny\Desktop\IMG\left_2019_04_25_09_32_58_099.jpg, C:\Users\jenny\Desktop\IMG\right_2019_04_25_09_32_58_099.jpg, 0, 0, 0, 7.944967E-05
C:\Users\jenny\Desktop\IMG\center_2019_04_25_09_32_58_201.jpg, C:\Users\jenny\Desktop\IMG\left_2019_04_25_09_32_58_201.jpg, C:\Users\jenny\Desktop\IMG\right_2019_04_25_09_32_58_201.jpg, 0, 0, 0, 7.833056E-05
C:\Users\jenny\Desktop\IMG\center_2019_04_25_09_32_58_303.jpg, C:\Users\jenny\Desktop\IMG\left_2019_04_25_09_32_58_303.jpg, C:\Users\jenny\Desktop\IMG\right_2019_04_25_09_32_58_303.jpg, 0, 0, 0, 7.808762E-05
C:\Users\jenny\Desktop\IMG\center_2019_04_25_09_32_58_406.jpg, C:\Users\jenny\Desktop\IMG\left_2019_04_25_09_32_58_406.jpg, C:\Users\jenny\Desktop\IMG\right_2019_04_25_09_32_58_406.jpg, 0, 0, 0, 7.82387E-05
C:\Users\jenny\Desktop\IMG\center_2019_04_25_09_32_58_508.jpg, C:\Users\jenny\Desktop\IMG\left_2019_04_25_09_32_58_508.jpg, C:\Users\jenny\Desktop\IMG\right_2019_04_25_09_32_58_508.jpg, 0, 0, 0, 7.999163E-05
C:\Users\jenny\Desktop\IMG\center_2019_04_25_09_32_58_611.jpg, C:\Users\jenny\Desktop\IMG\left_2019_04_25_09_32_58_611.jpg, C:\Users\jenny\Desktop\IMG\right_2019_04_25_09_32_58_611.jpg, 0, 0, 0, 7.836894E-05
C:\Users\jenny\Desktop\IMG\center_2019_04_25_09_32_58_714.jpg, C:\Users\jenny\Desktop\IMG\left_2019_04_25_09_32_58_714.jpg, C:\Users\jenny\Desktop\IMG\right_2019_04_25_09_32_58_714.jpg, 0, 0, 0, 7.920743E-05
C:\Users\jenny\Desktop\IMG\center_2019_04_25_09_32_58_817.jpg, C:\Users\jenny\Desktop\IMG\left_2019_04_25_09_32_58_817.jpg, C:\Users\jenny\Desktop\IMG\right_2019_04_25_09_32_58_817.jpg, 0, 0, 0, 7.796771E-05
C:\Users\jenny\Desktop\IMG\center_2019_04_25_09_32_58_922.jpg, C:\Users\jenny\Desktop\IMG\left_2019_04_25_09_32_58_922.jpg, C:\Users\jenny\Desktop\IMG\right_2019_04_25_09_32_58_922.jpg, 0, 0, 0, 7.82444E-05
C:\Users\jenny\Desktop\IMG\center_2019_04_25_09_32_59_023.jpg, C:\Users\jenny\Desktop\IMG\left_2019_04_25_09_32_59_023.jpg, C:\Users\jenny\Desktop\IMG\right_2019_04_25_09_32_59_023.jpg, 0, 0, 0, 8.005892E-05
C:\Users\jenny\Desktop\IMG\center_2019_04_25_09_32_59_127.jpg, C:\Users\jenny\Desktop\IMG\left_2019_04_25_09_32_59_127.jpg, C:\Users\jenny\Desktop\IMG\right_2019_04_25_09_32_59_127.jpg, 0, 0, 0, 8.000203E-05
C:\Users\jenny\Desktop\IMG\center_2019_04_25_09_32_59_231.jpg, C:\Users\jenny\Desktop\IMG\left_2019_04_25_09_32_59_231.jpg, C:\Users\jenny\Desktop\IMG\right_2019_04_25_09_32_59_231.jpg, 0, 0, 0, 7.910438E-05
C:\Users\jenny\Desktop\IMG\center_2019_04_25_09_32_59_331.jpg, C:\Users\jenny\Desktop\IMG\left_2019_04_25_09_32_59_331.jpg, C:\Users\jenny\Desktop\IMG\right_2019_04_25_09_32_59_331.jpg, 0, 0, 0, 7.825406E-05
C:\Users\jenny\Desktop\IMG\center_2019_04_25_09_32_59_431.jpg, C:\Users\jenny\Desktop\IMG\left_2019_04_25_09_32_59_431.jpg, C:\Users\jenny\Desktop\IMG\right_2019_04_25_09_32_59_431.jpg, 0, 0, 0, 7.822457E-05
C:\Users\jenny\Desktop\IMG\center_2019_04_25_09_32_59_534.jpg, C:\Users\jenny\Desktop\IMG\left_2019_04_25_09_32_59_534.jpg, C:\Users\jenny\Desktop\IMG\right_2019_04_25_09_32_59_534.jpg, 0, 0, 0, 8.086927E-05
C:\Users\jenny\Desktop\IMG\center_2019_04_25_09_32_59_638.jpg, C:\Users\jenny\Desktop\IMG\left_2019_04_25_09_32_59_638.jpg, C:\Users\jenny\Desktop\IMG\right_2019_04_25_09_32_59_638.jpg, 0, 0, 0, 7.826363E-05
C:\Users\jenny\Desktop\IMG\center_2019_04_25_09_32_59_740.jpg, C:\Users\jenny\Desktop\IMG\left_2019_04_25_09_32_59_740.jpg, C:\Users\jenny\Desktop\IMG\right_2019_04_25_09_32_59_740.jpg, 0, 0, 0, 7.897665E-05
C:\Users\jenny\Desktop\IMG\center_2019_04_25_09_32_59_844.jpg, C:\Users\jenny\Desktop\IMG\left_2019_04_25_09_32_59_844.jpg, C:\Users\jenny\Desktop\IMG\right_2019_04_25_09_32_59_844.jpg, 0, 0, 0, 7.788652E-05
C:\Users\jenny\Desktop\IMG\center_2019_04_25_09_32_59_946.jpg, C:\Users\jenny\Desktop\IMG\left_2019_04_25_09_32_59_946.jpg, C:\Users\jenny\Desktop\IMG\right_2019_04_25_09_32_59_946.jpg, 0, 0, 0, 7.79378E-05
C:\Users\jenny\Desktop\IMG\center_2019_04_25_09_33_00_050.jpg, C:\Users\jenny\Desktop\IMG\left_2019_04_25_09_33_00_050.jpg, C:\Users\jenny\Desktop\IMG\right_2019_04_25_09_33_00_050.jpg, 0, 0, 0, 7.799731E-05
C:\Users\jenny\Desktop\IMG\center_2019_04_25_09_33_00_150.jpg, C:\Users\jenny\Desktop\IMG\left_2019_04_25_09_33_00_150.jpg, C:\Users\jenny\Desktop\IMG\right_2019_04_25_09_33_00_150.jpg, 0, 0, 0, 7.769309E-05
C:\Users\jenny\Desktop\IMG\center_2019_04_25_09_33_00_252.jpg, C:\Users\jenny\Desktop\IMG\left_2019_04_25_09_33_00_252.jpg, C:\Users\jenny\Desktop\IMG\right_2019_04_25_09_33_00_252.jpg, 0, 0, 0, 8.055598E-05
C:\Users\jenny\Desktop\IMG\center_2019_04_25_09_33_00_353.jpg, C:\Users\jenny\Desktop\IMG\left_2019_04_25_09_33_00_353.jpg, C:\Users\jenny\Desktop\IMG\right_2019_04_25_09_33_00_353.jpg, 0, 0, 0, 7.795657E-05
C:\Users\jenny\Desktop\IMG\center_2019_04_25_09_33_00_457.jpg, C:\Users\jenny\Desktop\IMG\left_2019_04_25_09_33_00_457.jpg, C:\Users\jenny\Desktop\IMG\right_2019_04_25_09_33_00_457.jpg, 0, 0, 0, 7.832475E-05
C:\Users\jenny\Desktop\IMG\center_2019_04_25_09_33_00_558.jpg, C:\Users\jenny\Desktop\IMG\left_2019_04_25_09_33_00_558.jpg, C:\Users\jenny\Desktop\IMG\right_2019_04_25_09_33_00_558.jpg, 0, 0, 0, 7.87095E-05
C:\Users\jenny\Desktop\IMG\center_2019_04_25_09_33_00_661.jpg, C:\Users\jenny\Desktop\IMG\left_2019_04_25_09_33_00_661.jpg, C:\Users\jenny\Desktop\IMG\right_2019_04_25_09_33_00_661.jpg, 0, 0, 0, 7.823461E-05
C:\Users\jenny\Desktop\IMG\center_2019_04_25_09_33_00_761.jpg, C:\Users\jenny\Desktop\IMG\left_2019_04_25_09_33_00_761.jpg, C:\Users\jenny\Desktop\IMG\right_2019_04_25_09_33_00_761.jpg, 0, 0, 0, 7.808855E-05
C:\Users\jenny\Desktop\IMG\center_2019_04_25_09_33_00_864.jpg, C:\Users\jenny\Desktop\IMG\left_2019_04_25_09_33_00_864.jpg, C:\Users\jenny\Desktop\IMG\right_2019_04_25_09_33_00_864.jpg, 0, 0, 0, 7.90526E-05
C:\Users\jenny\Desktop\IMG\center_2019_04_25_09_33_00_968.jpg, C:\Users\jenny\Desktop\IMG\left_2019_04_25_09_33_00_968.jpg, C:\Users\jenny\Desktop\IMG\right_2019_04_25_09_33_00_968.jpg, -0.1217682, 0, 0, 8.257452E-05
C:\Users\jenny\Desktop\IMG\center_2019_04_25_09_33_01_072.jpg, C:\Users\jenny\Desktop\IMG\left_2019_04_25_09_33_01_072.jpg, C:\Users\jenny\Desktop\IMG\right_2019_04_25_09_33_01_072.jpg, -0.2743525, 0, 0, 8.816896E-05
C:\Users\jenny\Desktop\IMG\center_2019_04_25_09_33_01_174.jpg, C:\Users\jenny\Desktop\IMG\left_2019_04_25_09_33_01_174.jpg, C:\Users\jenny\Desktop\IMG\right_2019_04_25_09_33_01_174.jpg, 0, 0, 0, 7.813564E-05
C:\Users\jenny\Desktop\IMG\center_2019_04_25_09_33_01_274.jpg, C:\Users\jenny\Desktop\IMG\left_2019_04_25_09_33_01_274.jpg, C:\Users\jenny\Desktop\IMG\right_2019_04_25_09_33_01_274.jpg, 0, 0.1317949, 0, 0.06209703
C:\Users\jenny\Desktop\IMG\center_2019_04_25_09_33_01_375.jpg, C:\Users\jenny\Desktop\IMG\left_2019_04_25_09_33_01_375.jpg, C:\Users\jenny\Desktop\IMG\right_2019_04_25_09_33_01_375.jpg, 0, 0.4358079, 0, 0.4251756
C:\Users\jenny\Desktop\IMG\center_2019_04_25_09_33_01_476.jpg, C:\Users\jenny\Desktop\IMG\left_2019_04_25_09_33_01_476.jpg, C:\Users\jenny\Desktop\IMG\right_2019_04_25_09_33_01_476.jpg, 0, 0.7921823, 0, 1.305722
C:\Users\jenny\Desktop\IMG\center_2019_04_25_09_33_01_578.jpg, C:\Users\jenny\Desktop\IMG\left_2019_04_25_09_33_01_578.jpg, C:\Users\jenny\Desktop\IMG\right_2019_04_25_09_33_01_578.jpg, -0.2137564, 1, 0, 2.380425
C:\Users\jenny\Desktop\IMG\center_2019_04_25_09_33_01_680.jpg, C:\Users\jenny\Desktop\IMG\left_2019_04_25_09_33_01_680.jpg, C:\Users\jenny\Desktop\IMG\right_2019_04_25_09_33_01_680.jpg, 0, 1, 0, 3.55006
C:\Users\jenny\Desktop\IMG\center_2019_04_25_09_33_01_782.jpg, C:\Users\jenny\Desktop\IMG\left_2019_04_25_09_33_01_782.jpg, C:\Users\jenny\Desktop\IMG\right_2019_04_25_09_33_01_782.jpg, -0.1230388, 1, 0, 4.720159
C:\Users\jenny\Desktop\IMG\center_2019_04_25_09_33_01_885.jpg, C:\Users\jenny\Desktop\IMG\left_2019_04_25_09_33_01_885.jpg, C:\Users\jenny\Desktop\IMG\right_2019_04_25_09_33_01_885.jpg, -0.2973901, 1, 0, 5.857727
C:\Users\jenny\Desktop\IMG\center_2019_04_25_09_33_01_989.jpg, C:\Users\jenny\Desktop\IMG\left_2019_04_25_09_33_01_989.jpg, C:\Users\jenny\Desktop\IMG\right_2019_04_25_09_33_01_989.jpg, 0, 1, 0, 7.003677
C:\Users\jenny\Desktop\IMG\center_2019_04_25_09_33_02_090.jpg, C:\Users\jenny\Desktop\IMG\left_2019_04_25_09_33_02_090.jpg, C:\Users\jenny\Desktop\IMG\right_2019_04_25_09_33_02_090.jpg, -0.09135167, 1, 0, 8.137783
C:\Users\jenny\Desktop\IMG\center_2019_04_25_09_33_02_193.jpg, C:\Users\jenny\Desktop\IMG\left_2019_04_25_09_33_02_193.jpg, C:\Users\jenny\Desktop\IMG\right_2019_04_25_09_33_02_193.jpg, -0.1745908, 1, 0, 9.244932
C:\Users\jenny\Desktop\IMG\center_2019_04_25_09_33_02_294.jpg, C:\Users\jenny\Desktop\IMG\left_2019_04_25_09_33_02_294.jpg, C:\Users\jenny\Desktop\IMG\right_2019_04_25_09_33_02_294.jpg, 0, 1, 0, 10.35616
C:\Users\jenny\Desktop\IMG\center_2019_04_25_09_33_02_398.jpg, C:\Users\jenny\Desktop\IMG\left_2019_04_25_09_33_02_398.jpg, C:\Users\jenny\Desktop\IMG\right_2019_04_25_09_33_02_398.jpg, -0.1848746, 1, 0, 11.50389
C:\Users\jenny\Desktop\IMG\center_2019_04_25_09_33_02_502.jpg, C:\Users\jenny\Desktop\IMG\left_2019_04_25_09_33_02_502.jpg, C:\Users\jenny\Desktop\IMG\right_2019_04_25_09_33_02_502.jpg, -0.3063703, 1, 0, 12.84288
C:\Users\jenny\Desktop\IMG\center_2019_04_25_09_33_02_602.jpg, C:\Users\jenny\Desktop\IMG\left_2019_04_25_09_33_02_602.jpg, C:\Users\jenny\Desktop\IMG\right_2019_04_25_09_33_02_602.jpg, -0.02745954, 1, 0, 13.7024
C:\Users\jenny\Desktop\IMG\center_2019_04_25_09_33_02_705.jpg, C:\Users\jenny\Desktop\IMG\left_2019_04_25_09_33_02_705.jpg, C:\Users\jenny\Desktop\IMG\right_2019_04_25_09_33_02_705.jpg, -0.3243258, 1, 0, 14.95163
C:\Users\jenny\Desktop\IMG\center_2019_04_25_09_33_02_808.jpg, C:\Users\jenny\Desktop\IMG\left_2019_04_25_09_33_02_808.jpg, C:\Users\jenny\Desktop\IMG\right_2019_04_25_09_33_02_808.jpg, -0.4532112, 1, 0, 15.67516
C:\Users\jenny\Desktop\IMG\center_2019_04_25_09_33_02_910.jpg, C:\Users\jenny\Desktop\IMG\left_2019_04_25_09_33_02_910.jpg, C:\Users\jenny\Desktop\IMG\right_2019_04_25_09_33_02_910.jpg, -0.1591099, 1, 0, 16.97721
C:\Users\jenny\Desktop\IMG\center_2019_04_25_09_33_03_012.jpg, C:\Users\jenny\Desktop\IMG\left_2019_04_25_09_33_03_012.jpg, C:\Users\jenny\Desktop\IMG\right_2019_04_25_09_33_03_012.jpg, -0.1423857, 1, 0, 17.80485
C:\Users\jenny\Desktop\IMG\center_2019_04_25_09_33_03_113.jpg, C:\Users\jenny\Desktop\IMG\left_2019_04_25_09_33_03_113.jpg, C:\Users\jenny\Desktop\IMG\right_2019_04_25_09_33_03_113.jpg, -0.01251553, 1, 0, 18.99932
C:\Users\jenny\Desktop\IMG\center_2019_04_25_09_33_03_218.jpg, C:\Users\jenny\Desktop\IMG\left_2019_04_25_09_33_03_218.jpg, C:\Users\jenny\Desktop\IMG\right_2019_04_25_09_33_03_218.jpg, 0, 1, 0, 20.19741
C:\Users\jenny\Desktop\IMG\center_2019_04_25_09_33_03_320.jpg, C:\Users\jenny\Desktop\IMG\left_2019_04_25_09_33_03_320.jpg, C:\Users\jenny\Desktop\IMG\right_2019_04_25_09_33_03_320.jpg, -0.02994488, 1, 0, 21.11435
C:\Users\jenny\Desktop\IMG\center_2019_04_25_09_33_03_422.jpg, C:\Users\jenny\Desktop\IMG\left_2019_04_25_09_33_03_422.jpg, C:\Users\jenny\Desktop\IMG\right_2019_04_25_09_33_03_422.jpg, -0.2593172, 1, 0, 22.12459
